,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
135144,12/8/2017 0:00,2.0,-33.730556,-59.138011999999996,8.0,12.0,2017.0
135164,1/27/2017 0:00,3.0,-37.166472999999996,175.31351999999998,27.0,1.0,2017.0
135186,11/30/2019 0:00,5.0,-33.498329999999996,-58.74765,30.0,11.0,2019.0
135216,1/4/2020 0:00,1.0,-34.826065,138.58308,4.0,1.0,2020.0
135235,8/19/2002 0:00,,-23.400244,14.472427,19.0,8.0,2002.0
135249,1/16/2018 0:00,200.0,-34.608204,-58.35397,16.0,1.0,2018.0
135255,11/10/2020 0:00,1.0,-34.878296,-54.915516000000004,10.0,11.0,2020.0
135294,2/13/2011 0:00,1.0,-35.155388,-72.24678,13.0,2.0,2011.0
135357,2/9/2018 0:00,2.0,-12.22003,-76.9808,9.0,2.0,2018.0
135367,10/6/2013 0:00,1.0,-25.270166,-57.608833,6.0,10.0,2013.0
135398,12/10/2017 0:00,14.0,-24.883333,-57.45,10.0,12.0,2017.0
135404,1/24/2013 0:00,2.0,-28.628283000000003,153.57805,24.0,1.0,2013.0
135474,8/16/1975 0:00,8.0,-0.680038,-78.48015,16.0,8.0,1975.0
135554,5/12/2018 0:00,1.0,-30.340320000000002,-71.56582,12.0,5.0,2018.0
135565,8/26/2012 0:00,1.0,-2.186076,-80.839325,26.0,8.0,2012.0
135616,10/11/1982 0:00,2.0,-11.888369,-71.40795,11.0,10.0,1982.0
135785,11/18/2017 0:00,1.0,-23.618988,-45.422867,18.0,11.0,2017.0
135829,2/8/2020 0:00,1.0,-15.81391,-70.622574,8.0,2.0,2020.0
135863,9/24/2012 0:00,50.0,-26.219152,-58.173359999999995,24.0,9.0,2012.0
135940,4/7/2018 0:00,1.0,-35.37061,139.13785,7.0,4.0,2018.0
135980,1/12/2014 0:00,1.0,-32.410109999999996,-71.41079,12.0,1.0,2014.0
135984,12/7/2019 0:00,25.0,-29.395844,-60.549374,7.0,12.0,2019.0
136017,10/12/2016 0:00,44.0,-22.940897,-45.59305,12.0,10.0,2016.0
136026,8/24/2018 0:00,3.0,-22.571832999999998,-59.543167000000004,24.0,8.0,2018.0
136050,1/28/2017 0:00,8.0,-31.733805,-58.649563,28.0,1.0,2017.0
136109,2/13/2019 0:00,8.0,-34.618256,-54.292080000000006,13.0,2.0,2019.0
136170,3/14/2020 0:00,1.0,-11.216796,-75.95177,14.0,3.0,2020.0
136173,10/17/2020 0:00,3.0,-34.68076,-54.2956,17.0,10.0,2020.0
136217,2/15/2009 0:00,2.0,-15.416284,-70.20676,15.0,2.0,2009.0
136222,1/3/2020 0:00,1.0,-39.481983,176.87485,3.0,1.0,2020.0
136336,2/24/2018 0:00,57.0,-33.165264,-61.887077000000005,24.0,2.0,2018.0
136365,3/13/2018 0:00,13.0,-31.19438,-51.0355,13.0,3.0,2018.0
136384,1/29/2018 0:00,1.0,-37.979923,144.56194,29.0,1.0,2018.0
136394,2/1/2020 0:00,18.0,-22.72895,-65.724655,1.0,2.0,2020.0
136464,9/24/2020 0:00,1.0,-12.105692,-64.38427,24.0,9.0,2020.0
136477,10/17/2002 0:00,,-19.952642,-56.30441,17.0,10.0,2002.0
136540,8/29/2020 0:00,3.0,-34.872917,-56.22197,29.0,8.0,2020.0
136549,10/15/2020 0:00,2.0,-25.276,-57.632668,15.0,10.0,2020.0
136554,1/23/2019 0:00,1.0,-27.276215000000004,153.05719,23.0,1.0,2019.0
136609,1/7/2018 0:00,1.0,-34.757736,-55.49876,7.0,1.0,2018.0
136615,9/5/2015 0:00,3.0,-3.7530059999999996,-73.2649,5.0,9.0,2015.0
136616,11/8/2020 0:00,1.0,-23.735619,133.85678000000001,8.0,11.0,2020.0
136686,2/14/2010 0:00,4.0,-7.336674,-79.58901999999999,14.0,2.0,2010.0
136708,9/4/2015 0:00,50.0,-13.743279999999999,-66.07804,4.0,9.0,2015.0
136712,1/19/2020 0:00,1.0,-33.582394,116.78531000000001,19.0,1.0,2020.0
136721,11/4/2010 0:00,45.0,-35.624790000000004,-57.99365,4.0,11.0,2010.0
136744,12/30/2020 0:00,2.0,-34.878296,-54.915516000000004,30.0,12.0,2020.0
136770,3/4/2014 0:00,1.0,-4.075679,-81.0346,4.0,3.0,2014.0
136857,10/24/2020 0:00,1.0,-28.540709000000003,-57.09751,24.0,10.0,2020.0
136891,3/1/2010 0:00,2.0,-22.3044,-66.0932,1.0,3.0,2010.0
136950,11/20/2019 0:00,1.0,-35.314564000000004,149.16223,20.0,11.0,2019.0
136956,1/24/2020 0:00,16.0,-31.879957,-61.62986,24.0,1.0,2020.0
136984,1/28/2012 0:00,,-18.196087,-69.31961,28.0,1.0,2012.0
136994,11/19/2017 0:00,64.0,-6.913314,-79.88125,19.0,11.0,2017.0
137023,10/18/2015 0:00,1.0,-27.212652000000002,153.06968999999998,18.0,10.0,2015.0
137172,11/23/2020 0:00,5.0,-34.84497,-57.95620699999999,23.0,11.0,2020.0
137238,9/6/2019 0:00,2.0,-25.276,-57.632668,6.0,9.0,2019.0
137274,10/28/2017 0:00,5.0,-24.369772,-60.31374,28.0,10.0,2017.0
137326,9/22/2019 0:00,2.0,-36.4956,-57.01376,22.0,9.0,2019.0
137373,11/2/2008 0:00,,-34.679665,-54.273185999999995,2.0,11.0,2008.0
137420,10/1/2017 0:00,2.0,-13.618027,-71.73042,1.0,10.0,2017.0
137449,9/13/2019 0:00,8.0,-12.522606,-69.012726,13.0,9.0,2019.0
137506,9/24/1994 0:00,,-33.5896,150.8555,24.0,9.0,1994.0
137520,12/19/2020 0:00,3.0,-34.95349,150.7628,19.0,12.0,2020.0
137551,9/14/2016 0:00,3.0,-25.271204,-57.62979,14.0,9.0,2016.0
137579,1/13/2013 0:00,1.0,-34.586090000000006,150.87028999999998,13.0,1.0,2013.0
137610,12/22/2020 0:00,,-35.679905,-63.697624,22.0,12.0,2020.0
137655,10/15/1981 0:00,1.0,-37.729424,-57.436028,15.0,10.0,1981.0
137662,10/31/2018 0:00,8.0,-33.498463,-58.788357,31.0,10.0,2018.0
137675,8/8/2020 0:00,12.0,-3.7449220000000003,-73.265434,8.0,8.0,2020.0
137745,1/12/2017 0:00,3.0,-37.179984999999995,175.32147,12.0,1.0,2017.0
137774,5/1/2018 0:00,2.0,-6.919647,-79.87301,1.0,5.0,2018.0
137841,2/1/2020 0:00,1.0,-34.608204,-58.35397,1.0,2.0,2020.0
137846,9/2/2004 0:00,125.0,-25.266666,-57.616665000000005,2.0,9.0,2004.0
137873,10/25/2020 0:00,17.0,-25.410093,-57.58184,25.0,10.0,2020.0
137894,12/5/2020 0:00,7.0,-34.608204,-58.35397,5.0,12.0,2020.0
137901,9/20/2015 0:00,1.0,-25.270166,-57.608833,20.0,9.0,2015.0
137978,12/1/2019 0:00,15.0,-32.705482,115.71365,1.0,12.0,2019.0
137999,10/17/2020 0:00,3.0,-24.312813000000002,-47.000584,17.0,10.0,2020.0
138020,4/1/2019 0:00,3.0,-13.618027,-71.73042,1.0,4.0,2019.0
138043,10/17/2020 0:00,1.0,-19.456413,169.2272,17.0,10.0,2020.0
138055,6/23/2018 0:00,2.0,-14.615229000000001,-73.95756,23.0,6.0,2018.0
138171,11/22/2002 0:00,1.0,-35.314564000000004,149.16223,22.0,11.0,2002.0
138203,11/29/2015 0:00,,-33.312458,-58.599087,29.0,11.0,2015.0
138209,1/3/2015 0:00,2.0,-23.735619,133.85678000000001,3.0,1.0,2015.0
138339,9/2/2017 0:00,6.0,-13.69944,-66.06512,2.0,9.0,2017.0
138346,11/30/2005 0:00,,-34.608204,-58.35397,30.0,11.0,2005.0
138432,10/24/2019 0:00,,-15.538692000000001,-60.27848,24.0,10.0,2019.0
138434,4/8/2018 0:00,2.0,-31.272451,-60.627056,8.0,4.0,2018.0
138459,9/10/2018 0:00,12.0,-25.363926,-57.301080000000006,10.0,9.0,2018.0
138473,10/14/2015 0:00,1.0,-23.735619,133.85678000000001,14.0,10.0,2015.0
138478,3/21/2020 0:00,2.0,-18.416539999999998,-70.32240999999999,21.0,3.0,2020.0
138493,10/19/2019 0:00,2.0,-33.406929999999996,-58.718619999999994,19.0,10.0,2019.0
138496,11/26/2018 0:00,2.0,-30.670409999999997,-59.983695999999995,26.0,11.0,2018.0
138517,11/11/2018 0:00,1.0,-25.735,32.723,11.0,11.0,2018.0
138670,12/12/2020 0:00,15.0,-31.657691999999997,-63.53524399999999,12.0,12.0,2020.0
138718,10/6/2020 0:00,7.0,-28.723862,-53.635555000000004,6.0,10.0,2020.0
138739,9/24/2016 0:00,,-33.498463,-58.788357,24.0,9.0,2016.0
138898,10/20/2014 0:00,1.0,-23.735619,133.85678000000001,20.0,10.0,2014.0
138917,2/11/2015 0:00,13.0,-22.518304999999998,-59.714996,11.0,2.0,2015.0
138920,2/13/2020 0:00,1.0,-38.08235,144.42754,13.0,2.0,2020.0
138949,12/1/1995 0:00,1.0,-23.735619,133.85678000000001,1.0,12.0,1995.0
138955,12/23/2020 0:00,2.0,-21.571266,-47.974644,23.0,12.0,2020.0
138963,3/2/2020 0:00,1.0,-29.961702000000002,-71.32182,2.0,3.0,2020.0
138991,3/13/2005 0:00,,-44.703655,171.15703,13.0,3.0,2005.0
139006,1/23/2019 0:00,1.0,-31.926059999999996,115.80703999999999,23.0,1.0,2019.0
139027,8/22/2020 0:00,5.0,-25.267828,-57.61260600000001,22.0,8.0,2020.0
139171,9/10/2017 0:00,8.0,-13.740770000000001,-66.08308000000001,10.0,9.0,2017.0
139182,8/7/2020 0:00,4.0,-12.501319,-69.10077,7.0,8.0,2020.0
139218,8/28/2013 0:00,,-17.357506,-56.768127,28.0,8.0,2013.0
139259,12/4/2005 0:00,1.0,-37.166472999999996,175.31351999999998,4.0,12.0,2005.0
139314,3/1/2011 0:00,164.0,-22.407536999999998,-66.005516,1.0,3.0,2011.0
139331,12/30/2018 0:00,2.0,-34.329937,-57.866886,30.0,12.0,2018.0
