,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
6,10/20/2016 0:00,2.0,-24.795386999999998,-65.47886,20.0,10.0,2016.0
9,9/21/2019 0:00,1.0,-23.100554000000002,-44.7071,21.0,9.0,2019.0
10,1/8/2019 0:00,9.0,-34.44822,-55.20514,8.0,1.0,2019.0
11,2/3/2020 0:00,1.0,-31.718613,-60.530533,3.0,2.0,2020.0
13,9/12/2013 0:00,1.0,-9.597261,-55.931107,12.0,9.0,2013.0
14,1/22/2017 0:00,1.0,-22.875347,-46.54071,22.0,1.0,2017.0
15,11/9/2018 0:00,2.0,-25.618710999999998,-54.591827,9.0,11.0,2018.0
18,11/7/2019 0:00,8.0,-33.169205,-60.46536,7.0,11.0,2019.0
19,12/31/2018 0:00,1.0,-38.983776,-61.311527000000005,31.0,12.0,2018.0
21,11/17/2016 0:00,1.0,-31.093937,-55.96601999999999,17.0,11.0,2016.0
24,8/20/2017 0:00,1.0,-12.873428,-69.49920999999999,20.0,8.0,2017.0
25,10/19/2019 0:00,2.0,-17.910023000000002,-63.16583000000001,19.0,10.0,2019.0
29,1/26/2019 0:00,8.0,-33.20901,-65.03744499999999,26.0,1.0,2019.0
32,12/8/2019 0:00,4.0,-33.69908,-62.533,8.0,12.0,2019.0
34,1/10/2018 0:00,6.0,-27.11855,-58.644119999999994,10.0,1.0,2018.0
35,11/15/2019 0:00,1.0,-32.139465,-53.762896999999995,15.0,11.0,2019.0
36,12/8/2019 0:00,1.0,-32.553326,-64.95799,8.0,12.0,2019.0
41,3/25/2010 0:00,5.0,-3.517405,-73.07664,25.0,3.0,2010.0
45,12/31/2019 0:00,2.0,-25.515411,-54.58505600000001,31.0,12.0,2019.0
46,10/17/2020 0:00,1.0,-24.278528,-64.9293,17.0,10.0,2020.0
48,10/6/2018 0:00,15.0,-35.33099,-57.455605000000006,6.0,10.0,2018.0
49,11/3/2013 0:00,20.0,-28.53552,-57.174225,3.0,11.0,2013.0
50,12/4/2020 0:00,4.0,-24.551273000000002,-65.3683,4.0,12.0,2020.0
58,12/8/2019 0:00,1.0,-21.834166,-47.930890000000005,8.0,12.0,2019.0
60,1/4/2020 0:00,6.0,-23.719648,-46.716587,4.0,1.0,2020.0
61,10/27/2019 0:00,6.0,-33.109120000000004,-64.30383,27.0,10.0,2019.0
62,11/29/2020 0:00,2.0,-34.466278,-55.55075,29.0,11.0,2020.0
68,10/20/2018 0:00,1.0,-22.925060000000002,-45.453934000000004,20.0,10.0,2018.0
69,1/29/2020 0:00,5.0,-17.184248,-62.52183,29.0,1.0,2020.0
71,8/18/2016 0:00,2.0,-5.462391,-80.72745,18.0,8.0,2016.0
72,10/17/2020 0:00,1.0,-39.4575,-62.879234,17.0,10.0,2020.0
73,11/23/2016 0:00,1.0,-31.119455,-64.455025,23.0,11.0,2016.0
74,10/28/2018 0:00,3.0,-21.107943,-47.761765000000004,28.0,10.0,2018.0
75,3/28/2018 0:00,13.0,-5.326666,-74.50209,28.0,3.0,2018.0
76,10/19/2018 0:00,24.0,-24.883333,-57.45,19.0,10.0,2018.0
80,11/10/2019 0:00,2.0,-30.54637,-64.081696,10.0,11.0,2019.0
85,12/15/2019 0:00,1.0,-21.984074,-47.64213,15.0,12.0,2019.0
86,1/8/2018 0:00,1.0,-27.974870000000003,-48.630386,8.0,1.0,2018.0
87,12/29/2019 0:00,3.0,-37.939335,-57.73716700000001,29.0,12.0,2019.0
88,10/6/2018 0:00,6.0,-32.902576,-60.736286,6.0,10.0,2018.0
90,2/6/2019 0:00,1.0,-24.14926,-60.69396999999999,6.0,2.0,2019.0
92,2/2/2017 0:00,4.0,-25.0,-57.55,2.0,2.0,2017.0
94,12/15/1998 0:00,1.0,-26.653128000000002,-49.34983,15.0,12.0,1998.0
95,10/28/2017 0:00,5.0,-25.872585,-57.061130000000006,28.0,10.0,2017.0
96,10/19/2019 0:00,4.0,-23.42857,-45.97437,19.0,10.0,2019.0
97,11/23/2016 0:00,2.0,-34.53852,-58.443703,23.0,11.0,2016.0
134,11/15/2017 0:00,1.0,-34.921305,-56.171608,15.0,11.0,2017.0
204,3/17/2006 0:00,1.0,-24.784525,-65.41506,17.0,3.0,2006.0
205,2/28/2020 0:00,1.0,-12.510322,-68.980385,28.0,2.0,2020.0
206,10/6/2018 0:00,2.0,-25.617476,-54.54048,6.0,10.0,2018.0
207,1/11/2020 0:00,1.0,-28.53552,-57.174225,11.0,1.0,2020.0
211,10/17/2020 0:00,1.0,-30.690578000000002,-62.1715,17.0,10.0,2020.0
213,9/17/2016 0:00,2.0,-22.670134,-48.011759999999995,17.0,9.0,2016.0
215,1/12/2019 0:00,4.0,-32.863859999999995,-60.636536,12.0,1.0,2019.0
219,11/7/2017 0:00,2.0,-31.349518,-64.29829000000001,7.0,11.0,2017.0
221,10/13/2018 0:00,3.0,-25.683304,-54.455452,13.0,10.0,2018.0
225,10/24/2020 0:00,2.0,-22.955738,-45.871254,24.0,10.0,2020.0
226,11/2/2020 0:00,2.0,-15.905837,-47.988895,2.0,11.0,2020.0
229,1/11/2020 0:00,5.0,-36.341125,-56.747147,11.0,1.0,2020.0
230,12/7/2019 0:00,6.0,-34.19895,-58.881783,7.0,12.0,2019.0
231,12/24/2018 0:00,4.0,-32.19338,-53.751000000000005,24.0,12.0,2018.0
235,12/29/2016 0:00,4.0,-34.412632,-58.915836,29.0,12.0,2016.0
242,7/16/2012 0:00,4.0,-3.522347,-60.00588199999999,16.0,7.0,2012.0
243,1/18/2017 0:00,8.0,-28.53552,-57.174225,18.0,1.0,2017.0
246,11/27/2019 0:00,2.0,-29.79017,-57.01243,27.0,11.0,2019.0
247,1/20/2017 0:00,3.0,-38.890564000000005,-60.332108,20.0,1.0,2017.0
248,9/26/2020 0:00,1.0,-23.08621,-47.212063,26.0,9.0,2020.0
251,10/25/2015 0:00,1.0,-38.70301,-68.05085,25.0,10.0,2015.0
252,10/21/2019 0:00,1.0,-12.544353,-69.05151,21.0,10.0,2019.0
253,9/4/2016 0:00,1.0,-22.097179999999998,-42.63017,4.0,9.0,2016.0
258,11/15/2018 0:00,1.0,-21.336218,-47.738426000000004,15.0,11.0,2018.0
260,2/28/2017 0:00,2.0,-31.322291999999997,-64.33166999999999,28.0,2.0,2017.0
261,10/17/2020 0:00,1.0,-22.963243,-46.526463,17.0,10.0,2020.0
267,12/18/2020 0:00,2.0,-20.527143,-49.30462,18.0,12.0,2020.0
269,10/9/2019 0:00,1.0,-17.282626999999998,-56.698809999999995,9.0,10.0,2019.0
271,2/17/2019 0:00,2.0,-38.69402,-68.01756,17.0,2.0,2019.0
273,1/5/2019 0:00,2.0,-37.33806,-59.112915,5.0,1.0,2019.0
276,10/5/2019 0:00,2.0,-25.34004,-57.286488,5.0,10.0,2019.0
277,2/18/2020 0:00,1.0,-36.890240000000006,-59.21106999999999,18.0,2.0,2020.0
278,1/10/2014 0:00,2.0,-27.382665999999997,-55.96161,10.0,1.0,2014.0
280,1/7/2020 0:00,20.0,-35.13493,-57.39069,7.0,1.0,2020.0
282,1/27/2017 0:00,5.0,-24.097324,-54.463005,27.0,1.0,2017.0
283,2/21/2011 0:00,1.0,-3.650661,-40.379295,21.0,2.0,2011.0
284,10/8/2015 0:00,1.0,-31.778088,-63.790226000000004,8.0,10.0,2015.0
286,3/6/2016 0:00,1.0,-25.11355,-57.401276,6.0,3.0,2016.0
288,10/17/2020 0:00,1.0,-30.354222999999998,-51.281025,17.0,10.0,2020.0
291,10/21/2019 0:00,15.0,-36.294113,-56.775604,21.0,10.0,2019.0
292,9/21/2018 0:00,6.0,-23.557089,-45.841934,21.0,9.0,2018.0
294,1/11/2018 0:00,2.0,-22.393581,-47.544205,11.0,1.0,2018.0
295,11/15/2015 0:00,9.0,-22.6838,-46.67904,15.0,11.0,2015.0
299,11/6/2018 0:00,18.0,-32.149235,-53.750637,6.0,11.0,2018.0
304,11/20/2019 0:00,2.0,-34.90586,-56.12798299999999,20.0,11.0,2019.0
306,10/26/2019 0:00,5.0,-34.78893,-55.8466,26.0,10.0,2019.0
315,10/23/2014 0:00,1.0,-0.18651500000000001,-78.48579000000001,23.0,10.0,2014.0
317,10/22/2016 0:00,1.0,-38.656895,-59.005680000000005,22.0,10.0,2016.0
319,11/13/2006 0:00,8.0,-36.384808,-56.706619999999994,13.0,11.0,2006.0
321,2/15/2020 0:00,1.0,-15.208174,-64.76063,15.0,2.0,2020.0
322,3/5/2019 0:00,1.0,-36.294113,-56.775604,5.0,3.0,2019.0
323,1/24/2020 0:00,2.0,-28.937849,-56.62405,24.0,1.0,2020.0
324,10/14/2012 0:00,2.0,-16.378610000000002,-56.620833999999995,14.0,10.0,2012.0
325,10/11/2019 0:00,2.0,-23.327204000000002,-51.19835,11.0,10.0,2019.0
326,1/21/2020 0:00,1.0,-33.97575,-53.534659999999995,21.0,1.0,2020.0
327,11/13/2018 0:00,4.0,-33.347565,-58.579227,13.0,11.0,2018.0
329,11/4/2014 0:00,2.0,-31.559383,-53.85415,4.0,11.0,2014.0
331,12/1/2020 0:00,3.0,-16.604235,-49.260845,1.0,12.0,2020.0
337,12/30/2020 0:00,6.0,-20.42077,-49.95511,30.0,12.0,2020.0
339,12/6/1992 0:00,1.0,-34.608204,-58.35397,6.0,12.0,1992.0
341,11/21/2019 0:00,2.0,-14.827298,-47.733517,21.0,11.0,2019.0
342,12/22/2019 0:00,1.0,-14.320405,-47.504985999999995,22.0,12.0,2019.0
347,11/4/2018 0:00,1.0,-34.776379999999996,-55.742059999999995,4.0,11.0,2018.0
349,10/24/2020 0:00,31.0,-34.627632,-58.607586,24.0,10.0,2020.0
350,10/20/2019 0:00,4.0,-20.806164000000003,-49.362995,20.0,10.0,2019.0
352,12/12/2015 0:00,6.0,-34.645576,-54.154488,12.0,12.0,2015.0
353,11/14/2018 0:00,1.0,-21.391022,-48.106342,14.0,11.0,2018.0
354,10/5/2018 0:00,3.0,-28.483603999999996,-52.907185,5.0,10.0,2018.0
356,11/28/2020 0:00,4.0,-38.575367,-70.404205,28.0,11.0,2020.0
357,10/24/2020 0:00,4.0,-33.339459999999995,-64.90387,24.0,10.0,2020.0
361,10/17/2020 0:00,3.0,-27.592024,-56.707634,17.0,10.0,2020.0
363,10/20/2016 0:00,1.0,-25.097202,-65.58365,20.0,10.0,2016.0
365,1/11/2020 0:00,2.0,-30.245424,-59.977627000000005,11.0,1.0,2020.0
367,1/6/2020 0:00,2.0,-32.830723,-61.398502,6.0,1.0,2020.0
368,9/19/2019 0:00,2.0,-20.097742,-43.48842,19.0,9.0,2019.0
370,12/9/2018 0:00,4.0,-31.487842999999998,-60.749359999999996,9.0,12.0,2018.0
373,10/6/2018 0:00,4.0,-28.536479999999997,-57.172398,6.0,10.0,2018.0
374,10/19/2019 0:00,30.0,-27.765926,-57.27751,19.0,10.0,2019.0
375,9/13/2020 0:00,1.0,-27.41348,-55.562214000000004,13.0,9.0,2020.0
378,2/6/2016 0:00,7.0,-22.263561,-47.58801,6.0,2.0,2016.0
382,12/5/2019 0:00,1.0,-31.374890999999998,-65.3432,5.0,12.0,2019.0
383,3/11/2020 0:00,3.0,-30.025463000000002,-51.157707,11.0,3.0,2020.0
384,11/11/2019 0:00,1.0,-22.940792000000002,-48.458015,11.0,11.0,2019.0
387,11/7/2009 0:00,4.0,-36.0995,-57.4335,7.0,11.0,2009.0
388,2/22/2019 0:00,1.0,-22.357418,-47.54855,22.0,2.0,2019.0
389,11/1/2019 0:00,1.0,-15.649694,-47.360283,1.0,11.0,2019.0
391,11/15/2020 0:00,1.0,-34.765823,-56.41599300000001,15.0,11.0,2020.0
394,10/1/2017 0:00,2.0,-20.095620999999998,-55.96484399999999,1.0,10.0,2017.0
395,9/24/2016 0:00,2.0,-23.766666,-56.283333,24.0,9.0,2016.0
399,3/3/2018 0:00,2.0,-22.925060000000002,-45.453934000000004,3.0,3.0,2018.0
401,12/28/2014 0:00,4.0,-19.875225,-44.815979999999996,28.0,12.0,2014.0
402,2/16/2019 0:00,5.0,-34.7756,-55.395607,16.0,2.0,2019.0
404,1/26/2010 0:00,1.0,-34.606922,-58.348217000000005,26.0,1.0,2010.0
406,10/19/2019 0:00,2.0,-33.451285999999996,-57.910484,19.0,10.0,2019.0
407,10/25/2020 0:00,8.0,-23.033379,-47.201824,25.0,10.0,2020.0
484,10/25/2014 0:00,1.0,-34.602519,-58.358574,25.0,10.0,2014.0
582,10/8/2020 0:00,2.0,-12.184796,-48.529716,8.0,10.0,2020.0
584,9/28/2019 0:00,1.0,-24.160685,-55.393692,28.0,9.0,2019.0
586,12/19/2020 0:00,1.0,-19.018034,-44.73703,19.0,12.0,2020.0
587,11/8/2020 0:00,1.0,-32.274229999999996,-59.753296,8.0,11.0,2020.0
588,3/3/2019 0:00,5.0,-30.38778,-59.184948,3.0,3.0,2019.0
590,12/22/2020 0:00,1.0,-27.42057,-58.954333999999996,22.0,12.0,2020.0
593,11/20/2016 0:00,6.0,-34.722167999999996,-55.83217,20.0,11.0,2016.0
594,11/18/2017 0:00,9.0,-36.43333,-56.943782999999996,18.0,11.0,2017.0
595,1/23/2016 0:00,2.0,-23.239773,-47.398003,23.0,1.0,2016.0
596,10/26/2018 0:00,1.0,-33.11527,-64.301125,26.0,10.0,2018.0
597,9/13/2020 0:00,2.0,-25.515411,-54.58505600000001,13.0,9.0,2020.0
598,11/12/2008 0:00,1.0,-25.547089,-54.587975,12.0,11.0,2008.0
601,9/30/2017 0:00,2.0,-30.649765000000002,-57.960196999999994,30.0,9.0,2017.0
602,11/1/2019 0:00,1.0,-34.907185,-54.876663,1.0,11.0,2019.0
603,3/12/1994 0:00,1.0,-17.407814000000002,-66.137955,12.0,3.0,1994.0
605,1/2/2020 0:00,1.0,-21.686195,-44.293056,2.0,1.0,2020.0
608,11/16/2019 0:00,1.0,-27.641945,-52.25823,16.0,11.0,2019.0
609,1/20/2019 0:00,5.0,-32.0185,-60.973907,20.0,1.0,2019.0
610,2/2/2015 0:00,4.0,-30.945814000000002,-62.712364,2.0,2.0,2015.0
612,10/6/2018 0:00,3.0,-25.00998,-60.99489200000001,6.0,10.0,2018.0
616,1/6/2018 0:00,3.0,-34.760056,-54.545531999999994,6.0,1.0,2018.0
617,11/1/2019 0:00,1.0,-32.933502000000004,-60.646538,1.0,11.0,2019.0
619,12/23/2018 0:00,1.0,-34.608204,-58.35397,23.0,12.0,2018.0
621,10/28/2017 0:00,10.0,-24.363986999999998,-47.02393,28.0,10.0,2017.0
625,12/4/2012 0:00,4.0,-25.683304,-54.455452,4.0,12.0,2012.0
628,11/8/2020 0:00,6.0,-30.934047999999997,-58.480225,8.0,11.0,2020.0
629,1/2/2020 0:00,3.0,-25.515411,-54.58505600000001,2.0,1.0,2020.0
630,12/19/2020 0:00,1.0,-23.553024,-46.492756,19.0,12.0,2020.0
632,12/25/2020 0:00,5.0,-37.864959999999996,-67.78775999999999,25.0,12.0,2020.0
634,10/13/2020 0:00,2.0,-35.46935,-57.9933,13.0,10.0,2020.0
635,11/21/2015 0:00,6.0,-38.530834000000006,-58.9295,21.0,11.0,2015.0
640,1/21/2019 0:00,6.0,-34.334540000000004,-55.294982999999995,21.0,1.0,2019.0
641,12/20/2018 0:00,1.0,-27.428156,-58.869617000000005,20.0,12.0,2018.0
643,11/3/2018 0:00,1.0,-37.771454,-57.454944999999995,3.0,11.0,2018.0
644,1/6/2020 0:00,3.0,-28.332372999999997,-65.39834599999999,6.0,1.0,2020.0
646,11/15/2019 0:00,4.0,-30.286806,-57.35106,15.0,11.0,2019.0
647,1/31/2020 0:00,1.0,-27.857103000000002,-56.90440400000001,31.0,1.0,2020.0
648,10/29/2017 0:00,2.0,-31.640186,-64.43449,29.0,10.0,2017.0
649,12/18/2020 0:00,1.0,-35.27469,-57.227097,18.0,12.0,2020.0
650,12/8/2018 0:00,1.0,-3.211116,-60.03090699999999,8.0,12.0,2018.0
652,10/31/2020 0:00,1.0,-32.187020000000004,-64.29916,31.0,10.0,2020.0
654,1/5/2020 0:00,1.0,-32.66411,-58.1369,5.0,1.0,2020.0
655,9/25/2019 0:00,2.0,-4.556719999999999,-56.31528,25.0,9.0,2019.0
656,2/9/2019 0:00,2.0,-31.375694,-60.945595,9.0,2.0,2019.0
658,12/14/2016 0:00,1.0,-28.705820000000003,-49.637875,14.0,12.0,2016.0
662,12/4/2020 0:00,3.0,-35.525240000000004,-58.13209499999999,4.0,12.0,2020.0
666,9/3/2016 0:00,15.0,-3.001141,-60.121483,3.0,9.0,2016.0
667,1/21/2017 0:00,1.0,-31.816637,-52.431976,21.0,1.0,2017.0
668,9/14/2017 0:00,1.0,-0.179042,-78.50135,14.0,9.0,2017.0
670,12/7/2018 0:00,2.0,-3.230227,-58.997425,7.0,12.0,2018.0
673,12/22/2019 0:00,1.0,-39.49471,-67.9474,22.0,12.0,2019.0
675,10/17/2020 0:00,1.0,-26.587390000000003,-54.730681999999995,17.0,10.0,2020.0
683,11/15/2020 0:00,1.0,-34.901646,-54.87771,15.0,11.0,2020.0
685,2/1/2017 0:00,8.0,-25.9734,-58.05025500000001,1.0,2.0,2017.0
687,11/2/2019 0:00,3.0,-34.608204,-58.35397,2.0,11.0,2019.0
688,3/31/2018 0:00,1.0,-33.089725,-66.28707,31.0,3.0,2018.0
692,9/18/2019 0:00,1.0,-21.453062,-45.506733000000004,18.0,9.0,2019.0
697,12/21/2019 0:00,1.0,-25.606855,-54.548759999999994,21.0,12.0,2019.0
702,11/23/2016 0:00,4.0,-34.799778,-55.372852,23.0,11.0,2016.0
703,2/23/2016 0:00,1.0,-32.18168,-60.568343999999996,23.0,2.0,2016.0
705,10/23/2020 0:00,2.0,-42.3562,-65.18241,23.0,10.0,2020.0
708,10/22/2016 0:00,4.0,-31.67275,-52.587340000000005,22.0,10.0,2016.0
709,11/28/2018 0:00,2.0,-34.21366,-58.050734999999996,28.0,11.0,2018.0
711,11/24/2018 0:00,8.0,-38.544033,-58.5609,24.0,11.0,2018.0
712,1/23/2019 0:00,1.0,-32.149235,-53.750637,23.0,1.0,2019.0
715,10/16/2020 0:00,3.0,-32.675224,-57.647369999999995,16.0,10.0,2020.0
716,1/9/2016 0:00,1.0,-23.138237,-47.185547,9.0,1.0,2016.0
717,9/29/2019 0:00,3.0,-22.930452,-45.572845,29.0,9.0,2019.0
724,11/8/2019 0:00,6.0,-20.138683,-46.808395000000004,8.0,11.0,2019.0
725,10/28/2017 0:00,1.0,-24.696112,-65.4125,28.0,10.0,2017.0
726,9/27/2018 0:00,1.0,-21.872401999999997,-44.97009,27.0,9.0,2018.0
727,11/12/2007 0:00,8.0,-36.384808,-56.706619999999994,12.0,11.0,2007.0
730,11/25/2017 0:00,4.0,-33.454597,-58.634163,25.0,11.0,2017.0
731,9/23/2018 0:00,2.0,-26.095604,-56.83886700000001,23.0,9.0,2018.0
733,2/24/2018 0:00,5.0,-26.624578000000003,-58.211548,24.0,2.0,2018.0
734,11/3/2018 0:00,3.0,-27.438274,-55.642075,3.0,11.0,2018.0
736,9/23/2015 0:00,6.0,-22.406585999999997,-44.624233000000004,23.0,9.0,2015.0
737,2/25/2015 0:00,2.0,-24.39369,-60.3291,25.0,2.0,2015.0
738,9/7/2019 0:00,1.0,-21.969461,-46.798897,7.0,9.0,2019.0
739,9/2/2018 0:00,3.0,-22.123789000000002,-45.858196,2.0,9.0,2018.0
741,10/10/2019 0:00,4.0,-27.640253,-55.791054,10.0,10.0,2019.0
742,12/3/2017 0:00,2.0,-33.9634,-59.437252,3.0,12.0,2017.0
753,10/22/2016 0:00,13.0,-38.634907,-59.05805,22.0,10.0,2016.0
756,12/22/2017 0:00,5.0,-29.802509999999998,-51.120598,22.0,12.0,2017.0
767,2/5/2020 0:00,2.0,-30.05793,-51.169323,5.0,2.0,2020.0
768,11/1/2018 0:00,25.0,-34.19895,-58.881783,1.0,11.0,2018.0
769,7/12/2017 0:00,50.0,-2.643911,-60.916194999999995,12.0,7.0,2017.0
773,9/4/2020 0:00,2.0,-23.155016,-44.92196,4.0,9.0,2020.0
777,1/7/2019 0:00,2.0,-23.241514000000002,-45.892014,7.0,1.0,2019.0
778,11/12/2016 0:00,2.0,-16.618563,-48.956562,12.0,11.0,2016.0
780,8/27/2018 0:00,1.0,-22.393581,-47.544205,27.0,8.0,2018.0
783,2/13/2019 0:00,5.0,-36.397484000000006,-67.14105,13.0,2.0,2019.0
784,10/10/2020 0:00,4.0,-21.660564,-45.42198,10.0,10.0,2020.0
785,10/21/2018 0:00,1.0,-25.714508,-54.441124,21.0,10.0,2018.0
789,10/19/2019 0:00,5.0,-37.751595,-58.754128,19.0,10.0,2019.0
790,11/5/2018 0:00,3.0,-38.415737,-58.729369999999996,5.0,11.0,2018.0
791,12/22/2016 0:00,3.0,-32.42089,-63.26465,22.0,12.0,2016.0
793,12/9/2020 0:00,4.0,-38.530834000000006,-58.9295,9.0,12.0,2020.0
794,11/23/2018 0:00,2.0,-32.029446,-65.0177,23.0,11.0,2018.0
796,11/30/2014 0:00,20.0,-36.29752,-56.77259399999999,30.0,11.0,2014.0
797,11/13/2020 0:00,2.0,-22.967798000000002,-46.81912,13.0,11.0,2020.0
798,9/7/2020 0:00,2.0,-24.00366,-47.561188,7.0,9.0,2020.0
799,2/7/2017 0:00,2.0,-38.542103000000004,-58.811530000000005,7.0,2.0,2017.0
801,3/6/2010 0:00,1.0,-29.495791999999998,-59.76279399999999,6.0,3.0,2010.0
802,1/17/2020 0:00,1.0,-38.975666,-68.051,17.0,1.0,2020.0
803,9/11/2007 0:00,1.0,-25.683304,-54.455452,11.0,9.0,2007.0
804,3/12/2015 0:00,2.0,-31.102737,-62.70599,12.0,3.0,2015.0
860,11/29/2019 0:00,6.0,-32.149235,-53.750637,29.0,11.0,2019.0
862,12/20/2010 0:00,3.0,-25.683304,-54.455452,20.0,12.0,2010.0
863,3/8/2018 0:00,4.0,-30.904287,-62.76455,8.0,3.0,2018.0
866,12/8/2014 0:00,3.0,-25.268293,-64.68098,8.0,12.0,2014.0
871,11/1/2019 0:00,1.0,-11.0,-66.0,1.0,11.0,2019.0
876,10/29/2018 0:00,2.0,-42.704640000000005,-65.07168,29.0,10.0,2018.0
877,11/12/2017 0:00,24.0,-37.860264,-58.60631,12.0,11.0,2017.0
878,10/20/2018 0:00,1.0,-18.578472,-52.64532,20.0,10.0,2018.0
879,11/16/1996 0:00,20.0,-17.657845000000002,-63.142548,16.0,11.0,1996.0
883,10/22/2016 0:00,3.0,-34.758537,-55.577732,22.0,10.0,2016.0
884,11/28/2016 0:00,5.0,-28.90063,-56.60041,28.0,11.0,2016.0
889,11/16/2019 0:00,1.0,-20.415442000000002,-43.42475,16.0,11.0,2019.0
890,8/22/2015 0:00,1.0,-21.29901,-48.5118,22.0,8.0,2015.0
892,7/25/2000 0:00,1.0,-3.230066,-59.750378000000005,25.0,7.0,2000.0
893,2/18/2018 0:00,2.0,-33.458652,-59.07915500000001,18.0,2.0,2018.0
895,11/6/2003 0:00,2.0,-29.429468,-66.83921,6.0,11.0,2003.0
899,1/1/2018 0:00,16.0,-30.501648,-59.244278,1.0,1.0,2018.0
901,2/24/2019 0:00,1.0,-32.178314,-64.44365,24.0,2.0,2019.0
904,12/11/2018 0:00,1.0,-16.995255,-46.59707,11.0,12.0,2018.0
905,1/1/2018 0:00,3.0,-37.771454,-57.454944999999995,1.0,1.0,2018.0
906,1/10/2019 0:00,2.0,-33.086746000000005,-68.99263,10.0,1.0,2019.0
908,9/28/2018 0:00,1.0,-3.26404,-59.918490000000006,28.0,9.0,2018.0
911,1/17/2020 0:00,2.0,-33.501434,-65.25636999999999,17.0,1.0,2020.0
912,10/17/2020 0:00,3.0,-26.863827,-58.08695,17.0,10.0,2020.0
913,2/6/2016 0:00,2.0,-35.99511,-63.882225,6.0,2.0,2016.0
917,10/19/2016 0:00,1.0,-27.428156,-58.869617000000005,19.0,10.0,2016.0
918,11/12/2019 0:00,4.0,-33.001373,-58.56183000000001,12.0,11.0,2019.0
920,11/30/2020 0:00,1.0,-22.295752,-44.936676,30.0,11.0,2020.0
923,12/16/2018 0:00,2.0,-30.987251,-62.54379300000001,16.0,12.0,2018.0
925,1/6/2014 0:00,14.0,-38.08334,-58.47773000000001,6.0,1.0,2014.0
926,1/5/2018 0:00,6.0,-32.197777,-64.32445,5.0,1.0,2018.0
931,9/24/2020 0:00,1.0,-25.708393,-58.225063,24.0,9.0,2020.0
932,2/2/2017 0:00,9.0,-27.392879999999998,-55.645793999999995,2.0,2.0,2017.0
934,11/1/2020 0:00,1.0,-38.5198,-70.32423399999999,1.0,11.0,2020.0
938,11/2/2020 0:00,2.0,-39.093117,-67.572914,2.0,11.0,2020.0
939,3/5/2019 0:00,1.0,-24.302605,-64.939766,5.0,3.0,2019.0
940,10/30/2019 0:00,2.0,-33.122334,-64.33264,30.0,10.0,2019.0
942,12/21/2020 0:00,1.0,-25.664465,-53.808082999999996,21.0,12.0,2020.0
945,11/26/2020 0:00,2.0,-27.638804999999998,-57.180496,26.0,11.0,2020.0
946,2/28/2017 0:00,3.0,-30.649765000000002,-57.960196999999994,28.0,2.0,2017.0
948,2/12/2018 0:00,1.0,-21.77883,-42.620827,12.0,2.0,2018.0
949,10/19/2019 0:00,2.0,-34.752052,-55.631434999999996,19.0,10.0,2019.0
951,12/28/2016 0:00,7.0,-26.219152,-58.173359999999995,28.0,12.0,2016.0
953,2/8/2020 0:00,20.0,-28.538475,-60.253643000000004,8.0,2.0,2020.0
954,10/25/2018 0:00,17.0,-34.68023,-58.445164,25.0,10.0,2018.0
955,11/14/2020 0:00,2.0,-31.39573,-64.47457,14.0,11.0,2020.0
956,10/8/2019 0:00,2.0,-26.219152,-58.173359999999995,8.0,10.0,2019.0
959,10/20/2017 0:00,3.0,-27.359628999999998,-55.90994,20.0,10.0,2017.0
960,12/1/2020 0:00,1.0,-31.837559000000002,-52.32817,1.0,12.0,2020.0
962,11/3/2014 0:00,1.0,-38.522,-58.569056999999994,3.0,11.0,2014.0
963,10/21/2020 0:00,1.0,-22.195736,-44.973015000000004,21.0,10.0,2020.0
964,10/13/2018 0:00,5.0,-30.24255,-57.60993199999999,13.0,10.0,2018.0
966,1/17/2020 0:00,2.0,-22.817460999999998,-43.236999999999995,17.0,1.0,2020.0
970,9/26/2019 0:00,1.0,-24.10696,-65.478775,26.0,9.0,2019.0
975,11/2/2018 0:00,8.0,-33.131012,-64.40718000000001,2.0,11.0,2018.0
976,11/14/2020 0:00,2.0,-22.948578,-46.974483,14.0,11.0,2020.0
978,10/12/2014 0:00,3.0,-35.01571,-58.425594,12.0,10.0,2014.0
979,9/9/2019 0:00,1.0,-23.664886,-46.551025,9.0,9.0,2019.0
980,11/25/2018 0:00,2.0,-30.636946000000002,-59.958275,25.0,11.0,2018.0
981,12/22/2019 0:00,1.0,-31.496506,-60.444458,22.0,12.0,2019.0
984,12/4/2019 0:00,10.0,-33.72565,-53.471740000000004,4.0,12.0,2019.0
992,11/17/2020 0:00,1.0,-25.55,-54.570857999999994,17.0,11.0,2020.0
994,11/17/2017 0:00,2.0,-25.304537,-57.66758000000001,17.0,11.0,2017.0
995,12/27/2015 0:00,2.0,-28.596956,-49.550358,27.0,12.0,2015.0
999,12/14/2019 0:00,1.0,-38.05539,-57.542094999999996,14.0,12.0,2019.0
1003,9/23/2012 0:00,2.0,-25.11,-57.28,23.0,9.0,2012.0
1005,9/13/2014 0:00,70.0,-9.640523,-65.061806,13.0,9.0,2014.0
1007,10/6/2018 0:00,5.0,-17.59863,-63.205383,6.0,10.0,2018.0
1011,12/13/2020 0:00,1.0,-33.035090000000004,-65.664635,13.0,12.0,2020.0
1014,10/19/2019 0:00,10.0,-28.920773999999998,-57.230152000000004,19.0,10.0,2019.0
